title,brand,mpn,upc,product_type,primary_category,smart_home_ecosystem,brand_tier,condition,condition_score,price,wasPrice,discount_pct,savings_usd,has_discount,price_tier,log_price,price_per_channel,sold,available,mpn-alt,upc-alt,condition_score-alt,has_solar_power,is_battery_powered,is_wired,has_wifi,has_poe,has_cellular_4g5g,has_pan_tilt_zoom,has_motion_detect,has_ai_detection,has_two_way_audio,has_voice_control,has_floodlight,has_local_storage,has_cloud_storage,is_doorbell_camera,is_outdoor,is_indoor,is_nvr_dvr_system,is_complete_system,is_refurb_product,channel_count,pack_quantity,tech_richness_score,commercial_value_score,seller,seller_city,seller_state,seller_country,ships_to_count,excluded_country_count,global_reach_score,is_us_only_shipping,days_since_update,listing_freshness_score,estimated_revenue
Ring Wired Doorbell Pro (3rd Gen) Retinal 4K New+ Sealed,Ring,B0F151GFYR,840414665354,Doorbell Camera,Security Cameras,Ring (Amazon),Premium Consumer,New,5,$148.00,,$0.00,$0.00,0,Mid-Range ($75–$200),5.003946,,$4.00,$10.00,B0F151GFYR,840414665355,291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,40.86,Seller_21,New Orleans,LA,United States,162,20,0.8901,0,7,98.1,$592.00
"Ring Outdoor Cam Pro Retinal 4K Plug-in Camera 10x Zoom, White ,New+Sealed",Ring,,840414648951,Camera,Security Cameras,Ring (Amazon),Premium Consumer,New,5,$148.00,,$0.00,$0.00,0,Mid-Range ($75–$200),5.003946,,$50.00,$10.00,,840414648952,291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,0,62.76,Seller_21,New Orleans,Louisiana,United States,162,20,0.8901,0,7,98.1,"$7,400.00"
"Ring Floodlight Cam Pro Wired 2nd Gen Retinal 4K - White , New + Sealed",Unknown,,,Other,Uncategorized,Ring (Amazon),Generic/Unknown,New,5,$178.00,,$0.00,$0.00,0,Mid-Range ($75–$200),5.187386,,$2.00,$10.00,,,351,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,6.67,Seller_21,,,,0,0,,0,,,$356.00
"Jar of 100 Platinum Tools 106188J 2-Piece High Performance Connectors, CAT6",The Platinum Tools,,,Cat 6,IP/Smart Camera Systems,Other/Generic,Other Brand,New,5,$40.00,,$0.00,$0.00,0,Value ($25–$75),3.713572,,,,,,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,Seller_210,Ormond Beach,FL,United States,170,11,0.9392,0,,,$0.00
48V Power Supply Adapter for Amcrest NV4108E CCTV NVR Video Recorder,Unknown,,,Cable/Accessory,Surveillance Dvrs & Nvrs,Amcrest,Generic/Unknown,New,5,$29.88,,$0.00,$0.00,0,Value ($25–$75),3.430109,,$16.00,$18.00,,,54.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,48.34,Seller_211,King,North Carolina,United States,1,26,0.037,1,6,98.4,$478.08
48V Power Supply Adapter for ZOSI 8UC-1804W4-20-US-A4 NVR Video Recorder,Unknown,,,Cable/Accessory,Surveillance Dvrs & Nvrs,Other/Generic,Generic/Unknown,New,5,$29.88,,$0.00,$0.00,0,Value ($25–$75),3.430109,,$18.00,$16.00,,,54.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,42.81,Seller_211,King,North Carolina,United States,1,26,0.037,1,102,72.1,$537.84
48V Power Supply Adapter for Dachau NVR replaces Hoioto ADS-110DL-52-1 480096G,Unknown,,,Cable/Accessory,Surveillance Dvrs & Nvrs,Other/Generic,Generic/Unknown,New,5,$29.88,,$0.00,$0.00,0,Value ($25–$75),3.430109,,$11.00,$16.00,,,54.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,37.93,Seller_211,King,North Carolina,United States,1,26,0.037,1,102,72.1,$328.68
4-Pin Power Supply Adapter for Swann NVR-8580 8 Channel Network Video Recorder,Unknown,,,Cable/Accessory,Surveillance Dvrs & Nvrs,Swann,Generic/Unknown,New,5,$29.88,,$0.00,$0.00,0,Value ($25–$75),3.430109,$3.74,$40.00,$18.00,,,54.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8,1,1,57.11,Seller_211,,,,0,0,,0,6,98.4,"$1,195.20"
Infrared IR Light for CCTV Ir Illuminator 6pcs Array LEDS Powerful 90°,Unknown,,,Illuminator,Surveillance Illuminators,Other/Generic,Generic/Unknown,New,5,$14.99,,$0.00,$0.00,0,Budget (<$25),2.771964,,$33.00,$10.00,,,24.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,58.06,Seller_212,Ponce,Puerto Rico,United States,1,41,0.0238,1,32,91.2,$494.67
Wyze Cam v4 2.5K QHD Indoor/Outdoor WiFi Smart Security Camera Wired New Sealed,Wyze,WYZEC4WH,810083473673,Camera,Security Cameras,Wyze,Value,New,5,$28.99,,$0.00,$0.00,0,Value ($25–$75),3.400864,,$17.00,$10.00,WYZEC4WH,810083473674,52.98,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,1,54.37,Seller_213,Bell,CA,United States,168,11,0.9385,0,10,97.3,$492.83
1x2TB Interlogix Truvision DVR 60 Hybrid Recorder TVR-6016-4T,Interlogix,TVR-6016-4T,,DVR,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$259.99,,$0.00,$0.00,0,Premium ($200–$500),5.564482,,,,TVR-6016-4T,,517.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,0,Seller_214,Columbus,OH,United States,162,60,0.7297,0,562,0,$0.00
Used OpenEye OE3-E480 16 Channel Embedded Digital Video Recorder 1TB,Openeye,,,Monitor/Display,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$120.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.803939,$7.56,$7.00,$2.00,,,239.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16,1,0,31.11,Seller_214,Columbus,OH,United States,162,60,0.7297,0,754,0,$846.93
100Pcs AC 100-240V DC 12V 1A 5.5 x 2.1MM Charger Power Supply Adapter US Plug,Unknown,,,Power Adapter,Accessories,Other/Generic,Generic/Unknown,New,5,$178.00,,$0.00,$0.00,0,Mid-Range ($75–$200),5.187386,,$14.00,$3.00,,,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,62.04,Seller_215,Los Angeles,CA,United States,168,54,0.7568,0,11,97,"$2,492.00"
"ToughDog Security Systems IP-NVR, 24 channel - TDNVR24P24KS",Toughdog,,,Nvr - 32 Channel,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$324.85,,$0.00,$0.00,0,Premium ($200–$500),5.786437,$13.54,$1.00,$1.00,,,647.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,24,1,1,20,Seller_216,McAllen,TX,United States,167,11,0.9382,0,,,$324.85
Waterproof 656ft Wireless Driveway Alarm Motion Sensor Alarm Indoor Outdoor H2C8,Unknown,,,Wireless Driveway Alarm Sensors & Motion Detectors,Sensors & Motion Detectors,Other/Generic,Generic/Unknown,New,5,$18.04,,$0.00,$0.00,0,Budget (<$25),2.946542,,$7.00,$10.00,,,31.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,1,44.91,Seller_217,New York,New York,United States,1,100,0.0099,1,19,94.8,$126.28
AA Lithium Battery Extension Pack for Blink Outdoor 4 Camera (2 Pack),Wasserstein,Black,4895230324233,Plastic,Security Cameras,Blink (Amazon),Other Brand,New,5,$26.99,,$0.00,$0.00,0,Value ($25–$75),3.331847,,$185.00,$10.00,Black,4895230324234,48.98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,2,0,67.71,Seller_218,Shakopee,Minnesota,United States,1,27,0.0357,1,3,99.2,"$4,993.15"
100 pcs Coax Cat5/Cat6 To Camera CCTV BNC Video Balun Coaxial Connector Screw,Unbranded/Generic,,,Balun,Accessories,Other/Generic,Other Brand,New,5,$12.99,,$0.00,$0.00,0,Budget (<$25),2.638343,,$257.00,$10.00,,,20.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,62.65,Seller_219,Walnut,CA,United States,168,11,0.9385,0,71,80.5,"$3,338.43"
10ft DC Power Extension Cable Cord 5.5x2.1mm 10 feet/3M for CCTV Camera DVR,Jacobsparts,DCEXT-F,845832018287,Dc Extension Cable,Accessories,Other/Generic,Other Brand,New,5,$8.99,,$0.00,$0.00,0,Budget (<$25),2.301585,,"$1,250.00",$10.00,DCEXT-F,845832018288,12.98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,1,1,69.53,Seller_22,Indianapolis,IN,United States,168,11,0.9385,0,2,99.5,"$11,237.50"
(5-Pack) DC Power Pigtail Male Barrel Plug 6-inch Wire Cable 5.5mm x 2.1mm 5X,Unbranded/Generic,DCCONN-D-5PK,845832018430,Dc Power Connector,Accessories,Other/Generic,Other Brand,New,5,$6.33,,$0.00,$0.00,0,Budget (<$25),1.991976,,$650.00,$10.00,DCCONN-D-5PK,845832018431,7.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,69.24,Seller_22,Indianapolis,IN,United States,168,11,0.9385,0,2,99.5,"$4,114.50"
5pair 12V 5.5x2.1mm Male + Female DC Power Socket Jack Connector Cable Plug Wire,Jacobsparts,DCCONN-DE,845832029665,Dc Power Connector,Accessories,Other/Generic,Other Brand,New,5,$7.19,,$0.00,$0.00,0,Budget (<$25),2.102914,,$480.00,$10.00,DCCONN-DE,845832029666,9.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,62.52,Seller_22,Indianapolis,Indiana,United States,168,11,0.9385,0,81,77.8,"$3,451.20"
DC Power Extension Cable 5.5mm x 2.1mm Male Female Cord 18AWG 12V 24V 10A,Jacobsparts,DCEXT-G_M,,Extension Cable,Accessories,Other/Generic,Other Brand,New,5,$11.99,,$0.00,$0.00,0,Budget (<$25),2.56418,,"$1,231.00",$10.00,DCEXT-G_M,,18.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,69.53,Seller_22,Indianapolis,Indiana,United States,168,11,0.9385,0,2,99.5,"$14,759.69"
2 Pack Rechargeable Battery A-1 for ARLO PRO & Arlo Pro 2 Camera VMA4400 VMS4230,Tqthl,,,Battery,Accessories,Arlo,Other Brand,New,5,$28.85,,$0.00,$0.00,0,Value ($25–$75),3.396185,,$84.00,$10.00,,,52.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,2,0,65.5,Seller_220,Secaucus,New Jersey,United States,1,28,0.0345,1,3,99.2,"$2,423.40"
Long Range Driveway Alarm System with 2 Sensors & 38 Chimes for Maximum Security,Unbranded/Generic,,,Wireless Driveway Alarm Sensors & Motion Detectors,Sensors & Motion Detectors,Other/Generic,Other Brand,New,5,$17.66,,$0.00,$0.00,0,Budget (<$25),2.926382,,$3.00,$10.00,,,30.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,9.23,Seller_221,New York,New York,United States,1,101,0.0098,1,,,$52.98
OpenEye OE1-D1200 4500 4 Channel Digital Video Recorder UNTESTED READ.,Openeye,,,Box Camera,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Used,2,$49.99,,$0.00,$0.00,0,Value ($25–$75),3.93163,$12.50,,,,,97.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,Seller_222,Vancouver,WA,United States,168,11,0.9385,0,,,$0.00
Speco D16WVSM3TB 16-Channel Wall Mount Covert DVR w/ Built-in Monitor 3TB HDD,Speco,,30519015943,Covert,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,$640.00,,$0.00,$0.00,0,High-End ($500–$1.5K),6.463029,$40.00,,,,30519015944,1276,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,16,1,1,19.23,Seller_223,Brooklyn,New York,United States,208,11,0.9498,0,131,64.1,$0.00
Blink Sync Module XR System hub for all Blink devices 400ft for Outdoor 4 Camera,Blink,,,Blink System Hub,Security Cameras,Blink (Amazon),Premium Consumer,New,5,$59.98,,$0.00,$0.00,0,Value ($25–$75),4.110546,,$12.00,$9.00,,,114.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,0,52.71,Seller_224,Portland,OR,United States,168,11,0.9385,0,2,99.5,$719.76
Blink Outdoor  4th Gen Add-on Camera WiFi Security HD Cam - requires sync module,Smartsecurity,,,Camera,Security Cameras,Blink (Amazon),Other Brand,New,5,$36.98,,$0.00,$0.00,0,Value ($25–$75),3.63706,,$75.00,$10.00,,,68.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,64.73,Seller_224,Portland,OR,United States,168,11,0.9385,0,7,98.1,"$2,773.50"
"REOLINK Go Argus , Solar Panel 2, 4K Wifi 6 Camera Wireless Outdoor. New Sealed",Reolink,,,Camera,Security Cameras,Reolink,Prosumer,New,5,$109.97,,$0.00,$0.00,0,Mid-Range ($75–$200),4.70926,,$8.00,$4.00,,,214.94,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2,26.67,Seller_225,Duluth,GA,United States,168,11,0.9385,0,,,$879.76
10 pieces Twist-on BNC Male RG59 Connector for CCTV cameras,Generic,,,Bnc Connector,Accessories,Other/Generic,Other Brand,New,5,$5.50,,$0.00,$0.00,0,Budget (<$25),1.871802,,$724.00,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,60.64,Seller_226,Flushing,NY,United States,179,11,0.9421,0,114,68.8,"$3,982.00"
Premium 5Amp Power Adapter with 8 way splitter for Night Owl Cameras 12v Charger,Unbranded/Generic,,,Cctv Security Camera Dvr Power Supply,Accessories,Other/Generic,Other Brand,New,5,$11.99,,$0.00,$0.00,0,Budget (<$25),2.56418,,$214.00,$10.00,,,18.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,68.07,Seller_227,Ontario,CA,United States,162,60,0.7297,0,2,99.5,"$2,565.86"
Solar Power Dummy Security Camera Fake Waterproof LED Light Surveillance Outdoor,Navitroey,,,Solar Wall Light,Dummy Cameras,Other/Generic,Other Brand,New,5,$10.99,,$0.00,$0.00,0,Budget (<$25),2.484073,,$154.00,$10.00,,,16.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,67.41,Seller_228,Hebron,United States,United States,163,58,0.7376,0,2,99.5,"$1,692.46"
"AOSU 5MP Solar Security Cameras Outdoor Wireless,Home Security System 4-Cam Kit",Aosu,,,Camera,IP/Smart Camera Systems,Other/Generic,Other Brand,Certified Refurbished,3,$177.60,,$0.00,$0.00,0,Mid-Range ($75–$200),5.185149,,$35.00,$10.00,,,352.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,2,59.7,Seller_229,Chino,California,United States,1,28,0.0345,1,17,95.3,"$6,216.00"
Aosu 3MP Security Camera Indoor No Subscription wifi cam Smart Motion Tracking,Aosu,,,Camera,Security Cameras,Other/Generic,Other Brand,Certified Refurbished,3,$29.99,,$0.00,$0.00,0,Value ($25–$75),3.433665,,$2.00,$10.00,,,56.98,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,,1,2,34.03,Seller_229,Chino,California,United States,1,28,0.0345,1,32,91.2,$59.98
Aosu 3MP Solar Camera Outdoor Wireless WiFi Camera for Home Surveillance,Aosu,,,Camera,Security Cameras,Other/Generic,Other Brand,New,5,$48.00,,$0.00,$0.00,0,Value ($25–$75),3.89182,,$23.00,$10.00,,,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,2,52.87,Seller_229,Chino,California,United States,1,28,0.0345,1,61,83.3,"$1,104.00"
"AOSU Solar Security Cameras Outdoor Wireless,4 Cam-Kit,2K Color Night Vision",Aosu,,,Camera,Security Cameras,Other/Generic,Other Brand,Certified Refurbished,3,$265.46,,$0.00,$0.00,0,Premium ($200–$500),5.585224,,$213.00,$10.00,,,527.92,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,4,67.97,Seller_229,Harleysville,Pennsylvania,United States,1,28,0.0345,1,3,99.2,"$56,542.98"
ANRAN Wireless Outdoor Security Camera System Solar Battery Powered Wifi Cameras,Anran,N40W1602,,Camera,Security Cameras,Other/Generic,Other Brand,New,5,$219.99,$319.99,$31.25,$100.00,1,Premium ($200–$500),5.398117,,$38.00,$20.00,N40W1603,,46.00066667,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,2,65.43,Seller_23,Perth Amboy,New Jersey,United States,1,150,0.0066,1,2,99.5,"$8,359.62"
ANRAN Home Security Camera System Solar Panel 360°PTZ Wireless 3MP Outdoor IP65,Anran,CP0000000282,763769907477,Camera,Security Cameras,Other/Generic,Other Brand,New,5,$45.99,,$0.00,$0.00,0,Value ($25–$75),3.849935,,"$2,355.00",$29.00,CP0000000283,763769907478,86.98,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,,1,3,69.36,Seller_23,Perth Amboy,New Jersey,United States,1,147,0.0068,1,2,99.5,"$108,306.45"
Mini WiFi Camera HD 1080P IP Motion Detection Camcorder Home Security Cam,Unknown,,,Camera,Surveillance Dvrs & Nvrs,Other/Generic,Generic/Unknown,New,5,$19.99,,$0.00,$0.00,0,Budget (<$25),3.044046,,$49.00,$10.00,,,34.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,63.07,Seller_230,Hebron,Kentucky,United States,1,48,0.0204,1,2,99.5,$979.51
Motion Sensor Switch DC 12V-24V 8A Motion Sensor Motion Sensor Infrared PIR LED,Unknown,,,Box Camera,Sensors & Motion Detectors,Other/Generic,Generic/Unknown,New,5,$8.99,,$0.00,$0.00,0,Budget (<$25),2.301585,,$142.00,$10.00,,,12.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,64.82,Seller_231,Brooklyn,NY,United States,168,11,0.9385,0,31,91.5,"$1,276.58"
DSC WIRELESS TECHNOLOGY MOTION DETECTOR PG9984P Power G,Dsc,,,Motion Detector,Security Cameras,Other/Generic,Other Brand,New,5,$48.99,,$0.00,$0.00,0,Value ($25–$75),3.911823,,$101.00,$8.00,,,92.98,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,66.91,Seller_232,Baldwin Park,CA,United States,168,11,0.9385,0,2,99.5,"$4,947.99"
Ubiquiti G5 Turret Ultra (UVC-G5-Turret-Ultra) Multicolour,Ubiquiti Networks,UVC-G5-Turret-Ultra,810084693575,Other,Security Cameras,Other/Generic,Other Brand,New,5,$169.99,,$0.00,$0.00,0,Mid-Range ($75–$200),5.141605,,$6.00,$1.00,UVC-G5-Turret-Ultra,810084693576,334.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,64.13,Seller_233,Denver,Colorado,United States,1,15,0.0625,1,2,99.5,"$1,019.94"
Ring Wired Doorbell Pro 3rd Gen Retinal 4K 4 inch Vinyl Siding Mounting Bracket,Ring,,,"4"" Vinyl Siding Mounting Wedge Adapter",Security Cameras,Ring (Amazon),Premium Consumer,New,5,$13.99,,$0.00,$0.00,0,Budget (<$25),2.707383,,$32.00,$10.00,,,22.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,58.11,Seller_234,Miami,FL,United States,168,11,0.9385,0,29,92.1,$447.68
Ring Video Doorbell 1080p 2nd Gen Vertical Wedge Up/Down Angle 5  10  15 Degree,Ring,,,Vertical Wedge Up/Down Angle 5 - 10 - 15 Degree,Security Cameras,Ring (Amazon),Premium Consumer,New,5,$11.99,,$0.00,$0.00,0,Budget (<$25),2.56418,,$47.00,$10.00,,,18.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,60.19,Seller_234,Miami,FL,United States,168,11,0.9385,0,34,90.7,$563.53
SimpliSafe Video Doorbell Wedge Angle Mount Bracket 15 25 35 45 60 90 Degree,Simplisafe,SSDB3,815017029698,Doorbell Camera,Security Cameras,Other/Generic,Other Brand,New,5,$9.99,,$0.00,$0.00,0,Budget (<$25),2.396986,,$639.00,$10.00,SSDB4,815017029699,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,0,40.13,Seller_234,Miami,FL,United States,168,11,0.9385,0,356,2.5,"$6,383.61"
Security Systems NVR H.264 Mobile Phone Surveillance 3G 3TB Network Recorder Hom,Avc Security Systems,AVCN3516K,,Power Distribution Box,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,$75.00,$299.99,$75.00,$224.99,1,Mid-Range ($75–$200),4.330733,,,$2.00,AVCN3516K,,134.328,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,,1,1,41.82,Seller_235,Bellflower,CA,United States,168,38,0.8155,0,130,64.4,$0.00
3VR Identiv SRS-0835-050 S-Series NVR 8 Channel Video Recorder 500GB HDD [CTNO],3Vr Identiv,SRS-0835-050,,Other,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,New,5,$282.15,$297.00,$5.00,$14.85,1,Premium ($200–$500),5.645977,$35.27,,,SRS-0835-051,,-10.55666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8,1,1,1.5,Seller_236,San Antonio,Texas,United States,1,14,0.0667,1,425,0,$0.00
Maxlinear OEM-VRC7008 8 Channel H.264 PCI Express Add-In Card For DVR [CTA],Maxlinear,OEM-VRC7008,,8 Channel H.264 Pci Express Add-In Card,Surveillance Dvrs & Nvrs,Other/Generic,Other Brand,Open Box,4,$187.15,$197.00,$5.00,$9.85,1,Mid-Range ($75–$200),5.23724,$23.39,,,OEM-VRC7009,,-6.556666667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,8,1,1,1.5,Seller_236,,,,0,0,,0,425,0,$0.00
BLINK SYSTEM SYNC MODULE CORE (2025 VERSION) (CAMERA NOT INCLUDED) *BRAND NEW!!,Blink,,,Sync Module,Security Cameras,Blink (Amazon),Premium Consumer,Open Box,4,$24.99,,$0.00,$0.00,0,Budget (<$25),3.257712,,$64.00,$10.00,,,45.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,50.62,Seller_237,Flushing,New York,United States,168,11,0.9385,0,170,53.4,"$1,599.36"
BLINK OUTDOOR 4 WIFI HOME SECURITY ADD-ON CAMERA (4th GENERATION) *BRAND NEW*,Blink,,,Camera,Security Cameras,Blink (Amazon),Premium Consumer,Open Box,4,$33.99,,$0.00,$0.00,0,Value ($25–$75),3.555062,,$631.00,$10.00,,,63.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,1,1,68.39,Seller_237,Flushing,NY,United States,168,11,0.9385,0,12,96.7,"$21,447.69"
BLINK SYSTEM SYNC MODULE XR SYSTEM HUB (CAMERA NOT INCLUDED) *NEW in RETAIL BOX*,Blink,,,Sync Module,Security Cameras,Blink (Amazon),Premium Consumer,New,5,$59.99,,$0.00,$0.00,0,Value ($25–$75),4.11071,,$15.00,$4.00,,,114.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,61.25,Seller_237,Flushing,NY,United States,168,11,0.9385,0,4,98.9,$899.85
BLINK SYSTEM SYNC MODULE 2 (2024 VERSION) (CAMERA NOT INCLUDED) *BRAND NEW!!,Blink,,,Sync Module,Security Cameras,Blink (Amazon),Premium Consumer,Open Box,4,$29.99,,$0.00,$0.00,0,Value ($25–$75),3.433665,,"$1,341.00",$10.00,,,55.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,1,0,68.95,Seller_237,Flushing,NY,United States,168,11,0.9385,0,9,97.5,"$40,216.59"
Knight Hidden Devices Detector - Hidden Camera Detectors RF & Bug Detector NEW,Knight,,196852605996,Anti Spy Detector,Uncategorized,Other/Generic,Other Brand,New,5,$129.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.875121,,$44.00,$10.00,,196852605997,254.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,62.35,Seller_238,Oak Park,IL,United States,169,11,0.9389,0,3,99.2,"$5,719.56"
Knight Hidden Devices Detector - Hidden Camera Detectors RF & Bug Detector NEW,Knight,,196852605996,Anti Spy Detector,Uncategorized,Other/Generic,Other Brand,New,5,$129.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.875121,,$21.00,$10.00,,196852605997,254.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,56.86,Seller_238,Oak Park,IL,United States,169,11,0.9389,0,3,99.2,"$2,729.79"
Knight KT8000 Premium Anti Spy Detector Camera Finder & Hidden Devices Detector,Knight,,,Anti Spy Detector,Accessories,Other/Generic,Other Brand,New,5,$99.99,,$0.00,$0.00,0,Mid-Range ($75–$200),4.615022,,$7.00,$10.00,,,194.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,46.14,Seller_238,Oak Park,IL,United States,169,11,0.9389,0,4,98.9,$699.93
Arlo Anti-Theft Mount Back Plate CUSTOM for VMA5100-10000S and Pro 3 Floodlight,Arlo,VMA5100-10000S,,Mount/Bracket,Security Camera Cases & Housings,Arlo,Premium Consumer,New,5,$16.99,,$0.00,$0.00,0,Budget (<$25),2.889816,,$15.00,$10.00,VMA5100-10000S,,28.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,1,0,53.76,Seller_239,Clovis,CA,United States,170,11,0.9392,0,3,99.2,$254.85
COMPACT Nest Floodlight Camera Complete Mount Kit~With Bracket/screws/nuts,Generic,,,Mount/Bracket,Security Camera Brackets & Mounts,Google Nest,Other Brand,New,5,$19.99,,$0.00,$0.00,0,Budget (<$25),3.044046,,$97.00,$10.00,,,34.98,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,,1,0,59.45,Seller_239,Clovis,CA,United States,170,11,0.9392,0,83,77.3,"$1,939.03"
Replacement Mount for Eufy SoloCam S340/E30/E42 and 4G LTE Cam S330,Unknown,,,Other,Security Cameras,Eufy (Anker),Generic/Unknown,New,5,$17.99,,$0.00,$0.00,0,Budget (<$25),2.943913,,$12.00,$10.00,,,30.98,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,21.82,Seller_239,Clovis,CA,United States,168,11,0.9385,0,,,$215.88
"Nest Cam (outdoor/indoor, battery) Mounting Bracket/Plate, QTY 2 per Order",Unknown,,,Mount/Bracket,Security Camera Brackets & Mounts,Google Nest,Generic/Unknown,New,5,$12.73,,$0.00,$0.00,0,Budget (<$25),2.619583,,$49.00,$10.00,,,20.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,0,62.65,Seller_239,Clovis,California,United States,170,11,0.9392,0,7,98.1,$623.77
